iter,reward_mean,reward_std,reward_max,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9
18,-100.0,0.0,-100.0,0.9707011580467224,1.2625254392623901,0.7180391550064087,-0.21480709314346313,1000.09912109375,1.2090108394622803,-0.4224923849105835,-0.05132880061864853,0.08279746770858765,0.4943069815635681
19,-100.0,0.0,-100.0,0.9707011580467224,1.2625254392623901,0.7180391550064087,-0.21480709314346313,1000.09912109375,1.2090108394622803,-0.4224923849105835,-0.05132880061864853,0.08279746770858765,0.4943069815635681
20,-100.0,0.0,-100.0,0.9707011580467224,1.2625254392623901,0.7180391550064087,-0.21480709314346313,1000.09912109375,1.2090108394622803,-0.4224923849105835,-0.05132880061864853,0.08279746770858765,0.4943069815635681
21,-100.0,0.0,-100.0,0.9707011580467224,1.2625254392623901,0.7180391550064087,-0.21480709314346313,1000.09912109375,1.2090108394622803,-0.4224923849105835,-0.05132880061864853,0.08279746770858765,0.4943069815635681
22,-100.0,0.0,-100.0,0.9707011580467224,1.2625254392623901,0.7180391550064087,-0.21480709314346313,1000.09912109375,1.2090108394622803,-0.4224923849105835,-0.05132880061864853,0.08279746770858765,0.4943069815635681
23,-26.625,108.83271026611328,134.8000030517578,1.064849853515625,1.3483439683914185,0.6640117764472961,-0.19098982214927673,1000.0523071289062,1.1625728607177734,-0.3005186915397644,0.15829429030418396,0.04054580628871918,0.4670269787311554
24,-100.0,0.0,-100.0,1.064849853515625,1.3483439683914185,0.6640117764472961,-0.19098982214927673,1000.0523071289062,1.1625728607177734,-0.3005186915397644,0.15829429030418396,0.04054580628871918,0.4670269787311554
25,-100.0,0.0,-100.0,1.064849853515625,1.3483439683914185,0.6640117764472961,-0.19098982214927673,1000.0523071289062,1.1625728607177734,-0.3005186915397644,0.15829429030418396,0.04054580628871918,0.4670269787311554
26,-100.0,0.0,-100.0,1.064849853515625,1.3483439683914185,0.6640117764472961,-0.19098982214927673,1000.0523071289062,1.1625728607177734,-0.3005186915397644,0.15829429030418396,0.04054580628871918,0.4670269787311554
27,17.437496185302734,174.1879425048828,275.79998779296875,1.1721657514572144,1.3443247079849243,0.5290908217430115,-0.16426676511764526,1000.0231323242188,1.4132864475250244,-0.4285106062889099,0.15948745608329773,0.04941709339618683,0.36105239391326904
28,-100.0,0.0,-100.0,1.1721657514572144,1.3443247079849243,0.5290908217430115,-0.16426676511764526,1000.0231323242188,1.4132864475250244,-0.4285106062889099,0.15948745608329773,0.04941709339618683,0.36105239391326904
29,-100.0,0.0,-100.0,1.1721657514572144,1.3443247079849243,0.5290908217430115,-0.16426676511764526,1000.0231323242188,1.4132864475250244,-0.4285106062889099,0.15948745608329773,0.04941709339618683,0.36105239391326904
30,-100.0,0.0,-100.0,1.1721657514572144,1.3443247079849243,0.5290908217430115,-0.16426676511764526,1000.0231323242188,1.4132864475250244,-0.4285106062889099,0.15948745608329773,0.04941709339618683,0.36105239391326904
31,-100.0,0.0,-100.0,1.1721657514572144,1.3443247079849243,0.5290908217430115,-0.16426676511764526,1000.0231323242188,1.4132864475250244,-0.4285106062889099,0.15948745608329773,0.04941709339618683,0.36105239391326904
32,-100.0,0.0,-100.0,1.1721657514572144,1.3443247079849243,0.5290908217430115,-0.16426676511764526,1000.0231323242188,1.4132864475250244,-0.4285106062889099,0.15948745608329773,0.04941709339618683,0.36105239391326904
33,-100.0,0.0,-100.0,1.1721657514572144,1.3443247079849243,0.5290908217430115,-0.16426676511764526,1000.0231323242188,1.4132864475250244,-0.4285106062889099,0.15948745608329773,0.04941709339618683,0.36105239391326904
34,52.67499542236328,152.90330505371094,220.60000610351562,1.087989330291748,1.4228270053863525,0.3383767008781433,-0.2536951005458832,999.8932495117188,1.5009843111038208,-0.6758620142936707,0.141902893781662,0.022143807262182236,0.457707941532135
35,-100.0,0.0,-100.0,1.087989330291748,1.4228270053863525,0.3383767008781433,-0.2536951005458832,999.8932495117188,1.5009843111038208,-0.6758620142936707,0.141902893781662,0.022143807262182236,0.457707941532135
36,-100.0,0.0,-100.0,1.087989330291748,1.4228270053863525,0.3383767008781433,-0.2536951005458832,999.8932495117188,1.5009843111038208,-0.6758620142936707,0.141902893781662,0.022143807262182236,0.457707941532135
37,-100.0,0.0,-100.0,1.087989330291748,1.4228270053863525,0.3383767008781433,-0.2536951005458832,999.8932495117188,1.5009843111038208,-0.6758620142936707,0.141902893781662,0.022143807262182236,0.457707941532135
38,-58.974998474121094,108.54194641113281,228.1999969482422,1.0688633918762207,1.280259132385254,0.43239060044288635,-0.37698671221733093,1000.0098876953125,1.5460246801376343,-0.6727997660636902,0.007952719926834106,0.044545456767082214,0.705136775970459
39,-100.0,0.0,-100.0,1.0688633918762207,1.280259132385254,0.43239060044288635,-0.37698671221733093,1000.0098876953125,1.5460246801376343,-0.6727997660636902,0.007952719926834106,0.044545456767082214,0.705136775970459
40,-100.0,0.0,-100.0,1.0688633918762207,1.280259132385254,0.43239060044288635,-0.37698671221733093,1000.0098876953125,1.5460246801376343,-0.6727997660636902,0.007952719926834106,0.044545456767082214,0.705136775970459
41,-13.9375,127.65131378173828,175.39999389648438,1.04900062084198,1.283573865890503,0.39236438274383545,-0.5011934041976929,1000.0181884765625,1.6141085624694824,-0.7003446221351624,0.03138096630573273,0.06980853527784348,0.8949312567710876
42,-100.0,0.0,-100.0,1.04900062084198,1.283573865890503,0.39236438274383545,-0.5011934041976929,1000.0181884765625,1.6141085624694824,-0.7003446221351624,0.03138096630573273,0.06980853527784348,0.8949312567710876
43,32.150001525878906,150.1227264404297,210.8000030517578,1.029678225517273,1.1892250776290894,0.17941419780254364,-0.5373319387435913,1000.090087890625,1.531551480293274,-0.6274083256721497,-0.25480878353118896,0.0638863816857338,0.8011525273323059
44,-100.0,0.0,-100.0,1.029678225517273,1.1892250776290894,0.17941419780254364,-0.5373319387435913,1000.090087890625,1.531551480293274,-0.6274083256721497,-0.25480878353118896,0.0638863816857338,0.8011525273323059
45,-100.0,0.0,-100.0,1.029678225517273,1.1892250776290894,0.17941419780254364,-0.5373319387435913,1000.090087890625,1.531551480293274,-0.6274083256721497,-0.25480878353118896,0.0638863816857338,0.8011525273323059
46,-100.0,0.0,-100.0,1.029678225517273,1.1892250776290894,0.17941419780254364,-0.5373319387435913,1000.090087890625,1.531551480293274,-0.6274083256721497,-0.25480878353118896,0.0638863816857338,0.8011525273323059
47,-100.0,0.0,-100.0,1.029678225517273,1.1892250776290894,0.17941419780254364,-0.5373319387435913,1000.090087890625,1.531551480293274,-0.6274083256721497,-0.25480878353118896,0.0638863816857338,0.8011525273323059
48,-100.0,0.0,-100.0,1.029678225517273,1.1892250776290894,0.17941419780254364,-0.5373319387435913,1000.090087890625,1.531551480293274,-0.6274083256721497,-0.25480878353118896,0.0638863816857338,0.8011525273323059
49,-100.0,0.0,-100.0,1.029678225517273,1.1892250776290894,0.17941419780254364,-0.5373319387435913,1000.090087890625,1.531551480293274,-0.6274083256721497,-0.25480878353118896,0.0638863816857338,0.8011525273323059
50,-100.0,0.0,-100.0,1.029678225517273,1.1892250776290894,0.17941419780254364,-0.5373319387435913,1000.090087890625,1.531551480293274,-0.6274083256721497,-0.25480878353118896,0.0638863816857338,0.8011525273323059
51,3.625001907348633,153.70071411132812,231.60000610351562,0.9553879499435425,1.1298965215682983,-0.04985712468624115,-0.572613000869751,1000.1019287109375,1.3911783695220947,-0.9466737508773804,-0.16610535979270935,0.2665584683418274,0.88995760679245
52,-100.0,0.0,-100.0,0.9553879499435425,1.1298965215682983,-0.04985712468624115,-0.572613000869751,1000.1019287109375,1.3911783695220947,-0.9466737508773804,-0.16610535979270935,0.2665584683418274,0.88995760679245
53,25.08749771118164,161.59127807617188,237.8000030517578,0.8842951059341431,1.1133733987808228,-0.2809869647026062,-0.5640479326248169,1000.3351440429688,1.2451975345611572,-0.7447377443313599,-0.11334653943777084,0.0545322448015213,0.8751420974731445
54,-100.0,0.0,-100.0,0.8842951059341431,1.1133733987808228,-0.2809869647026062,-0.5640479326248169,1000.3351440429688,1.2451975345611572,-0.7447377443313599,-0.11334653943777084,0.0545322448015213,0.8751420974731445
55,-100.0,0.0,-100.0,0.8842951059341431,1.1133733987808228,-0.2809869647026062,-0.5640479326248169,1000.3351440429688,1.2451975345611572,-0.7447377443313599,-0.11334653943777084,0.0545322448015213,0.8751420974731445
56,-75.42500305175781,95.1785659790039,293.20001220703125,0.7405603528022766,1.2231193780899048,-0.26036152243614197,-0.5984246134757996,1000.2647094726562,1.370377540588379,-0.6947857141494751,0.08056905120611191,0.0031020455062389374,0.796150267124176
57,-100.0,0.0,-100.0,0.7405603528022766,1.2231193780899048,-0.26036152243614197,-0.5984246134757996,1000.2647094726562,1.370377540588379,-0.6947857141494751,0.08056905120611191,0.0031020455062389374,0.796150267124176
58,-1.4375019073486328,146.1918182373047,215.39999389648438,0.7551082968711853,1.338761329650879,-0.1724860966205597,-0.6459179520606995,1000.2521362304688,1.4448710680007935,-0.565200686454773,0.17472641170024872,0.008180785924196243,0.5873783230781555
59,-100.0,0.0,-100.0,0.7551082968711853,1.338761329650879,-0.1724860966205597,-0.6459179520606995,1000.2521362304688,1.4448710680007935,-0.565200686454773,0.17472641170024872,0.008180785924196243,0.5873783230781555
60,-100.0,0.0,-100.0,0.7551082968711853,1.338761329650879,-0.1724860966205597,-0.6459179520606995,1000.2521362304688,1.4448710680007935,-0.565200686454773,0.17472641170024872,0.008180785924196243,0.5873783230781555
61,-78.1624984741211,84.5762710571289,249.39999389648438,0.5782201886177063,1.2610541582107544,-0.16677433252334595,-0.9738790392875671,1000.2860717773438,1.4783499240875244,-0.35866403579711914,0.13254611194133759,0.07923150062561035,0.46697017550468445
62,-100.0,0.0,-100.0,0.5782201886177063,1.2610541582107544,-0.16677433252334595,-0.9738790392875671,1000.2860717773438,1.4783499240875244,-0.35866403579711914,0.13254611194133759,0.07923150062561035,0.46697017550468445
63,2.687501907348633,152.3101806640625,228.60000610351562,0.5704523921012878,1.4311884641647339,-0.2115176022052765,-1.1018681526184082,1000.1608276367188,1.5293937921524048,-0.19283053278923035,0.49376821517944336,-0.0484389066696167,0.486650288105011
64,-100.0,0.0,-100.0,0.5704523921012878,1.4311884641647339,-0.2115176022052765,-1.1018681526184082,1000.1608276367188,1.5293937921524048,-0.19283053278923035,0.49376821517944336,-0.0484389066696167,0.486650288105011
65,-100.0,0.0,-100.0,0.5704523921012878,1.4311884641647339,-0.2115176022052765,-1.1018681526184082,1000.1608276367188,1.5293937921524048,-0.19283053278923035,0.49376821517944336,-0.0484389066696167,0.486650288105011
66,-100.0,0.0,-100.0,0.5704523921012878,1.4311884641647339,-0.2115176022052765,-1.1018681526184082,1000.1608276367188,1.5293937921524048,-0.19283053278923035,0.49376821517944336,-0.0484389066696167,0.486650288105011
67,-100.0,0.0,-100.0,0.5704523921012878,1.4311884641647339,-0.2115176022052765,-1.1018681526184082,1000.1608276367188,1.5293937921524048,-0.19283053278923035,0.49376821517944336,-0.0484389066696167,0.486650288105011
68,-66.30000305175781,89.16409301757812,171.39999389648438,0.5725898742675781,1.4873124361038208,-0.28014886379241943,-1.1185452938079834,1000.1015625,1.6904640197753906,0.04043892025947571,0.3015088140964508,0.10434646904468536,0.49325111508369446
69,-100.0,0.0,-100.0,0.5725898742675781,1.4873124361038208,-0.28014886379241943,-1.1185452938079834,1000.1015625,1.6904640197753906,0.04043892025947571,0.3015088140964508,0.10434646904468536,0.49325111508369446
70,-100.0,0.0,-100.0,0.5725898742675781,1.4873124361038208,-0.28014886379241943,-1.1185452938079834,1000.1015625,1.6904640197753906,0.04043892025947571,0.3015088140964508,0.10434646904468536,0.49325111508369446
71,-100.0,0.0,-100.0,0.5725898742675781,1.4873124361038208,-0.28014886379241943,-1.1185452938079834,1000.1015625,1.6904640197753906,0.04043892025947571,0.3015088140964508,0.10434646904468536,0.49325111508369446
72,-84.5374984741211,59.88600540161133,147.39999389648438,0.5406715869903564,1.6799548864364624,-0.3751387596130371,-0.832381010055542,1000.274658203125,1.6414657831192017,-0.08635661005973816,0.5987276434898376,-0.08239132165908813,0.5171465277671814
73,-100.0,0.0,-100.0,0.5406715869903564,1.6799548864364624,-0.3751387596130371,-0.832381010055542,1000.274658203125,1.6414657831192017,-0.08635661005973816,0.5987276434898376,-0.08239132165908813,0.5171465277671814
74,-100.0,0.0,-100.0,0.5406715869903564,1.6799548864364624,-0.3751387596130371,-0.832381010055542,1000.274658203125,1.6414657831192017,-0.08635661005973816,0.5987276434898376,-0.08239132165908813,0.5171465277671814
75,-26.549999237060547,127.21913146972656,193.8000030517578,0.5387843251228333,1.477781057357788,-0.5413181185722351,-0.5814261436462402,1000.16064453125,1.602168321609497,-0.24375002086162567,0.9239141941070557,-0.23895718157291412,0.5114556550979614
76,-100.0,0.0,-100.0,0.5387843251228333,1.477781057357788,-0.5413181185722351,-0.5814261436462402,1000.16064453125,1.602168321609497,-0.24375002086162567,0.9239141941070557,-0.23895718157291412,0.5114556550979614
77,-100.0,0.0,-100.0,0.5387843251228333,1.477781057357788,-0.5413181185722351,-0.5814261436462402,1000.16064453125,1.602168321609497,-0.24375002086162567,0.9239141941070557,-0.23895718157291412,0.5114556550979614
78,-100.0,0.0,-100.0,0.5387843251228333,1.477781057357788,-0.5413181185722351,-0.5814261436462402,1000.16064453125,1.602168321609497,-0.24375002086162567,0.9239141941070557,-0.23895718157291412,0.5114556550979614
79,-100.0,0.0,-100.0,0.5387843251228333,1.477781057357788,-0.5413181185722351,-0.5814261436462402,1000.16064453125,1.602168321609497,-0.24375002086162567,0.9239141941070557,-0.23895718157291412,0.5114556550979614
80,-100.0,0.0,-100.0,0.5387843251228333,1.477781057357788,-0.5413181185722351,-0.5814261436462402,1000.16064453125,1.602168321609497,-0.24375002086162567,0.9239141941070557,-0.23895718157291412,0.5114556550979614
